<a class="topictitle" href="viewtopic.php?t=999" onmouseout="nd()" onmouseover="return overlib('&ltleft&gt&ltfieldset&gt&ltlegend&gt&ltb&gtPierwszy post&lt/b&gt&lt/legend&gtw wakacje pod moją nieobecność szczury wygryzły w poręczy sofy dziure na 2 pięści...nawet pianke wygryzły :) hehe...moja mama się bardzo zezłościła ale to ona podsuneła za blisko klatke :D&lt/fieldset&gt&ltfieldset&gt&ltlegend&gt&ltb&gtOstatni post&lt/b&gt&lt/legend&gtmój to hamak ciągle gryzie , szczury mają taką naturę ze wszystko niszczą&lt/fieldset&gt&lt/left&gt', ol_width=400, ol_offsetx=10, ol_offsety=10, CAPTION, '&ltcenter&gtPierwszy post :: Ostatni post&lt/center&gt')">Co gryzą i niszcza szczury? Dlaczego?</a>;2
<a href="viewtopic.php?t=999&ampstart=0">1</a>;10
<a href="viewtopic.php?t=999&ampstart=555">38</a>;10
<a href="viewtopic.php?t=999&ampstart=570">39</a>;10
<a href="viewtopic.php?t=999&ampstart=585">40</a>;10
<a class="genmed" href="profile.php?mode=viewprofile&ampu=112">kasia_123</a>;10
<a class="gensmall" href="profile.php?mode=viewprofile&ampu=9858">Preet</a>;10
<a href="viewtopic.php?p=1046213#1046213"><img alt="" border="0" height="9" src="templates/subSilver/images/icon_latest_reply.gif" title="Ostatni post" width="18"/></a>;10
<a class="topictitle" href="viewtopic.php?t=19007" onmouseout="nd()" onmouseover="return overlib('&ltleft&gt&ltfieldset&gt&ltlegend&gt&ltb&gtPierwszy post&lt/b&gt&lt/legend&gtWitam.w piatek moja samiczka po raz 1 urodziła 4 maluchy.Wszystko super tylko dziwi mnie jej zachowanie.Goni ogon,chwyta go i trzymając zanosi do młodych,takie zachowanie pojawia się często i trwa czasem nawet 2 godziny dziennie&lt/fieldset&gt&ltfieldset&gt&ltlegend&gt&ltb&gtOstatni post&lt/b&gt&lt/legend&gtFaerielDeVille, ok, na pewno lepiej się w tym orientujesz. Jeszcze raz Cię przepraszam i obiecuję już nie szkalować niemojego środowiska.&lt/fieldset&gt&lt/left&gt', ol_width=400, ol_offsetx=10, ol_offsety=10, CAPTION, '&ltcenter&gtPierwszy post :: Ostatni post&lt/center&gt')">gonienie ogona po narodzinach mlodych</a>;2
<a class="genmed" href="profile.php?mode=viewprofile&ampu=9206">Łobuz_Beskidy</a>;10
<a class="gensmall" href="profile.php?mode=viewprofile&ampu=8850" style="color:#006600"><b>Senthe</b></a>;10
<a href="viewtopic.php?p=1046151#1046151"><img alt="" border="0" height="9" src="templates/subSilver/images/icon_latest_reply.gif" title="Ostatni post" width="18"/></a>;10
<a class="topictitle" href="viewtopic.php?t=19008" onmouseout="nd()" onmouseover="return overlib('&ltleft&gt&ltfieldset&gt&ltlegend&gt&ltb&gtPierwszy post&lt/b&gt&lt/legend&gtWitam a więc... jestem swiezym posiadaczem szczurow, ogolnie posiadalem dwa przez miesiac, tylko jeden wcale nie rosl i zdechl mi poprostu w ciagu nocy i sie domyslamy ze cos bylo z nim odd poczatku nie tak bo byl malo ruchliwy i byl ciagle osowialy. a wiec mi [...]&lt/fieldset&gt&ltfieldset&gt&ltlegend&gt&ltb&gtOstatni post&lt/b&gt&lt/legend&gtze szczury sie dogaduja to widac, szczurki wyciagam codziennie i poprostu puszczam je na lozko, nie mecze nie biore na sile, ten bobkujący sam przybiega do mnie, ciagle daje im jakies &ampquotsmakolyki&ampquot do klatki poza zwyklym jedzeniem wiec oswaja sie z zap [...]&lt/fieldset&gt&lt/left&gt', ol_width=400, ol_offsetx=10, ol_offsety=10, CAPTION, '&ltcenter&gtPierwszy post :: Ostatni post&lt/center&gt')">Bob za bobem</a>;2
<a class="genmed" href="profile.php?mode=viewprofile&ampu=9853">damianvegas</a>;10
<a class="gensmall" href="profile.php?mode=viewprofile&ampu=9853">damianvegas</a>;10
<a href="viewtopic.php?p=1046123#1046123"><img alt="" border="0" height="9" src="templates/subSilver/images/icon_latest_reply.gif" title="Ostatni post" width="18"/></a>;10
<a class="topictitle" href="viewtopic.php?t=4021" onmouseout="nd()" onmouseover="return overlib('&ltleft&gt&ltfieldset&gt&ltlegend&gt&ltb&gtPierwszy post&lt/b&gt&lt/legend&gtPytanie mam, nie doszukałam się wcześniej, ale też i niezbyt wnikliwie szukałam (nie, nie jestem leniwa, ja jestem BARDZO leniwa) tak więc, jakby ktoś coś kiedys coś to przekleić, albo usunąć... tak więc:&ltbr /&gtZmuszona byłam na tydzień opuścić gniazdko rodzinne, ni [...]&lt/fieldset&gt&ltfieldset&gt&ltlegend&gt&ltb&gtOstatni post&lt/b&gt&lt/legend&gtZ Łuckim już wszystko w porządku. Zachowuje się jak dawniej wiec najwyraźniej coś go mocno przestraszyło ale już mu przeszło i będzie żył jeszcze długo :)&lt/fieldset&gt&lt/left&gt', ol_width=400, ol_offsetx=10, ol_offsety=10, CAPTION, '&ltcenter&gtPierwszy post :: Ostatni post&lt/center&gt')">Zdziczenie, utrata zaufania - jak temu zapobiegać?</a>;2
<a href="viewtopic.php?t=4021&ampstart=0">1</a>;10
<a href="viewtopic.php?t=4021&ampstart=105">8</a>;10
<a href="viewtopic.php?t=4021&ampstart=120">9</a>;10
<a href="viewtopic.php?t=4021&ampstart=135">10</a>;10
<a class="genmed" href="profile.php?mode=viewprofile&ampu=1096">Lucy2na</a>;10
<a class="gensmall" href="profile.php?mode=viewprofile&ampu=9851">Olkazozolka</a>;10
<a href="viewtopic.php?p=1046114#1046114"><img alt="" border="0" height="9" src="templates/subSilver/images/icon_latest_reply.gif" title="Ostatni post" width="18"/></a>;10
<a class="topictitle" href="viewtopic.php?t=19004" onmouseout="nd()" onmouseover="return overlib('&ltleft&gt&ltfieldset&gt&ltlegend&gt&ltb&gtPierwszy post&lt/b&gt&lt/legend&gtCześć, mój problem jest taki. Filipa zakupiłam w wieku 4 miesięcy, później, jakiś miesiąc później dokupiłam Antosia (miał 2 miesiące i był maleńki). Szczury miały swój pierwszy kontakt i od razu Filip zaatakował Antosia, stwierdziłam okej, moze Antoś jest za m [...]&lt/fieldset&gt&ltfieldset&gt&ltlegend&gt&ltb&gtOstatni post&lt/b&gt&lt/legend&gtJak wyglądała dokładnie ta &ampquotagresja&ampquot? Niektóre szczury będą ze sobą walczyć, to nie przeszkadza w uznaniu ich za połączone stado. Przy łączeniu praktycznie zawsze będą występować jakieś formy agresji. Nie powinnaś oddzielać szczurów tylko dlatego, że [...]&lt/fieldset&gt&lt/left&gt', ol_width=400, ol_offsetx=10, ol_offsety=10, CAPTION, '&ltcenter&gtPierwszy post :: Ostatni post&lt/center&gt')">Problem przy łączeniu. Ostatnia deska ratunku?</a>;2
<a class="genmed" href="profile.php?mode=viewprofile&ampu=9847">Dexexodus</a>;10
<a class="gensmall" href="profile.php?mode=viewprofile&ampu=8850" style="color:#006600"><b>Senthe</b></a>;10
<a href="viewtopic.php?p=1046026#1046026"><img alt="" border="0" height="9" src="templates/subSilver/images/icon_latest_reply.gif" title="Ostatni post" width="18"/></a>;10
<a class="topictitle" href="viewtopic.php?t=18977" onmouseout="nd()" onmouseover="return overlib('&ltleft&gt&ltfieldset&gt&ltlegend&gt&ltb&gtPierwszy post&lt/b&gt&lt/legend&gtHej, &ltbr /&gt &ltbr /&gtjakieś trzy tygodnie temu kupiłem dwa szczurki po tym jak poprzedni padł (nowotwór płuc), jeden z nich jest nieco młodszy od drugiego co widać chociażby po wielkości. Na początku oba były nieufne i rzadko wychodziły z domku w klatce, z czasem starszy z [...]&lt/fieldset&gt&ltfieldset&gt&ltlegend&gt&ltb&gtOstatni post&lt/b&gt&lt/legend&gtAien, wiele już na forum na ten temat napisano - poczytaj w http://forum.szczury.biz/viewtopic.php?t=724.&lt/fieldset&gt&lt/left&gt', ol_width=400, ol_offsetx=10, ol_offsety=10, CAPTION, '&ltcenter&gtPierwszy post :: Ostatni post&lt/center&gt')">Oswojenie młodego szczurka</a>;2
<a class="genmed" href="profile.php?mode=viewprofile&ampu=9806">Aien</a>;10
<a class="gensmall" href="profile.php?mode=viewprofile&ampu=3077">Pyl</a>;10
<a href="viewtopic.php?p=1045425#1045425"><img alt="" border="0" height="9" src="templates/subSilver/images/icon_latest_reply.gif" title="Ostatni post" width="18"/></a>;10
<a class="topictitle" href="viewtopic.php?t=1731" onmouseout="nd()" onmouseover="return overlib('&ltleft&gt&ltfieldset&gt&ltlegend&gt&ltb&gtPierwszy post&lt/b&gt&lt/legend&gtWydzielone z tematu o stadzie wieloklatkowym/różnopłciowym.&ltbr /&gt&ltbr /&gtCo do wypuszczania maluchów to wszystki nasze szczury są nauczone nie schodzenia na podłogę dzięki czemu jak puszczamy je na łóżko, kanapę czy biurko to tam biegają ale nie dochodzą do klatek innych  [...]&lt/fieldset&gt&ltfieldset&gt&ltlegend&gt&ltb&gtOstatni post&lt/b&gt&lt/legend&gtja tak robię, bo mam dwa stada . Jak chcą pobiegać to wyciągam je z klatki i wpuszczam do pokoju. na wybiegu mają zaamontowane poidełko + dostają tam jakieś mokre jedzenie. mam wrażenie, że szczurom to nie robi różnicy&lt/fieldset&gt&lt/left&gt', ol_width=400, ol_offsetx=10, ol_offsety=10, CAPTION, '&ltcenter&gtPierwszy post :: Ostatni post&lt/center&gt')">Jak szczury biegają po pokoju?</a>;2
<a href="viewtopic.php?t=1731&ampstart=0">1</a>;10
<a href="viewtopic.php?t=1731&ampstart=180">13</a>;10
<a href="viewtopic.php?t=1731&ampstart=195">14</a>;10
<a href="viewtopic.php?t=1731&ampstart=210">15</a>;10
<a class="genmed" href="profile.php?mode=viewprofile&ampu=120">PALATINA</a>;10
<a class="gensmall" href="profile.php?mode=viewprofile&ampu=8939">szczurkai</a>;10
<a href="viewtopic.php?p=1045307#1045307"><img alt="" border="0" height="9" src="templates/subSilver/images/icon_latest_reply.gif" title="Ostatni post" width="18"/></a>;10
<a class="topictitle" href="viewtopic.php?t=18952" onmouseout="nd()" onmouseover="return overlib('&ltleft&gt&ltfieldset&gt&ltlegend&gt&ltb&gtPierwszy post&lt/b&gt&lt/legend&gtWitajcie jestem Maciek i jestem nowy na forum,  &ltbr /&gt &ltbr /&gtpisze ponieważ mam 3 zwykłe szczurki w wieku ok 1,5 roku, same samce, bracia. Ze względu na to że nie mogę ich ogarnąć jak wszystkie 3 biegają same po pokoju, to szkole je osobno, najpierw jednego potem, wycią [...]&lt/fieldset&gt&ltfieldset&gt&ltlegend&gt&ltb&gtOstatni post&lt/b&gt&lt/legend&gtMoże obserwowanie tresury innego szczura powoduje w nich zazdrość o zabawę i jedzenie, oraz powoduje agresję, którą rozładowują na nim? Ciężko stwierdzić.&lt/fieldset&gt&lt/left&gt', ol_width=400, ol_offsetx=10, ol_offsety=10, CAPTION, '&ltcenter&gtPierwszy post :: Ostatni post&lt/center&gt')">Szczury walczą ze sobą po tresurze.</a>;2
<a class="genmed" href="profile.php?mode=viewprofile&ampu=9773">vespith</a>;10
<a class="gensmall" href="profile.php?mode=viewprofile&ampu=8850" style="color:#006600"><b>Senthe</b></a>;10
<a href="viewtopic.php?p=1044996#1044996"><img alt="" border="0" height="9" src="templates/subSilver/images/icon_latest_reply.gif" title="Ostatni post" width="18"/></a>;10
<a class="topictitle" href="viewtopic.php?t=1736" onmouseout="nd()" onmouseover="return overlib('&ltleft&gt&ltfieldset&gt&ltlegend&gt&ltb&gtPierwszy post&lt/b&gt&lt/legend&gtInne - nie bez powodu z wielkiej.&ltbr /&gt&ltbr /&gtNie widzę tu nic na ten temat, jeśli jednak przeoczyłam - przepraszam i proszę o usunięcie tego postu.&ltbr /&gtOd 15 minut obserwuję Kodzia i Oliego. Oli jadł dane mi przez wetów chrupki Royala. Kodzio mył się w tym czasie, także w m [...]&lt/fieldset&gt&ltfieldset&gt&ltlegend&gt&ltb&gtOstatni post&lt/b&gt&lt/legend&gtNo trochę wygląda jak &ampquotwtf wtf co to za nowy rodzaj istoty gdzie twoje jądra pix o co chodzi wtf&ampquot  :lol:. Mam nadzieję, że mu przejdzie w końcu. Co ciekawe zachowuje się tak wyłącznie na wybiegu, w klatce daje sobie spokój. &ltbr /&gt&ltbr /&gt[ Dodano: Wto Wrz 12, 20 [...]&lt/fieldset&gt&lt/left&gt', ol_width=400, ol_offsetx=10, ol_offsety=10, CAPTION, '&ltcenter&gtPierwszy post :: Ostatni post&lt/center&gt')">[STADO] Kopulacja w stadzie między szczurami jednej płci</a>;2
<a href="viewtopic.php?t=1736&ampstart=0">1</a>;10
<a href="viewtopic.php?t=1736&ampstart=75">6</a>;10
<a href="viewtopic.php?t=1736&ampstart=90">7</a>;10
<a href="viewtopic.php?t=1736&ampstart=105">8</a>;10
<a class="gensmall" href="profile.php?mode=viewprofile&ampu=8850" style="color:#006600"><b>Senthe</b></a>;10
<a href="viewtopic.php?p=1028680#1028680"><img alt="" border="0" height="9" src="templates/subSilver/images/icon_latest_reply.gif" title="Ostatni post" width="18"/></a>;10
<a class="topictitle" href="viewtopic.php?t=18950" onmouseout="nd()" onmouseover="return overlib('&ltleft&gt&ltfieldset&gt&ltlegend&gt&ltb&gtPierwszy post&lt/b&gt&lt/legend&gtOd 3 dni mam w domu młode szczurzyce, mają około miesiąc. Jedna z nich biega po klatce, dużo je, bawi sie i zaczyna nawiązywać ze mną kontakt. Druga bardzo rzadko wychodzi z domku, piszczy gdy wyciągam do niej ręke i je o wiele mniej od swojej siostry. Czy to  [...]&lt/fieldset&gt&ltfieldset&gt&ltlegend&gt&ltb&gtOstatni post&lt/b&gt&lt/legend&gt Czy to normalne zachowanie u szczurków które są w nowym domu? &ltbr /&gt &ltbr /&gtTak. Oba opisane przypadki to normalne zachowania w nowym domu.&lt/fieldset&gt&lt/left&gt', ol_width=400, ol_offsetx=10, ol_offsety=10, CAPTION, '&ltcenter&gtPierwszy post :: Ostatni post&lt/center&gt')">Dziwne zachowanie?</a>;2
<a class="genmed" href="profile.php?mode=viewprofile&ampu=9739">Zzuzkaax</a>;10
<a class="gensmall" href="profile.php?mode=viewprofile&ampu=8850" style="color:#006600"><b>Senthe</b></a>;10
<a href="viewtopic.php?p=1044842#1044842"><img alt="" border="0" height="9" src="templates/subSilver/images/icon_latest_reply.gif" title="Ostatni post" width="18"/></a>;10
<a class="topictitle" href="viewtopic.php?t=2413" onmouseout="nd()" onmouseover="return overlib('&ltleft&gt&ltfieldset&gt&ltlegend&gt&ltb&gtPierwszy post&lt/b&gt&lt/legend&gtOd wczoraj, dzięki mojemu chłopakowi, jestem właścicielką 3-4 tygodniowego samczyka Jamala  :serducho: (:  &ltbr /&gtNiestety, ale mam wrażenie, że mu źle O.o taki osowiały jest, a gdy sie ożywia sprawia wrażenie dzikuska.  &ltbr /&gtPrzynajmniej daje się głaskać po pleckach, b [...]&lt/fieldset&gt&ltfieldset&gt&ltlegend&gt&ltb&gtOstatni post&lt/b&gt&lt/legend&gtDokup towarzysza &ltbr /&gt &ltbr /&gtMiałeś na myśli &ampquotdoadoptuj/dokup w polecanej hodowli&ampquot, prawda?&lt/fieldset&gt&lt/left&gt', ol_width=400, ol_offsetx=10, ol_offsety=10, CAPTION, '&ltcenter&gtPierwszy post :: Ostatni post&lt/center&gt')">Oswajanie młodego szczura</a>;2
<a href="viewtopic.php?t=2413&ampstart=0">1</a>;10
<a href="viewtopic.php?t=2413&ampstart=210">15</a>;10
<a href="viewtopic.php?t=2413&ampstart=225">16</a>;10
<a href="viewtopic.php?t=2413&ampstart=240">17</a>;10
<a class="genmed" href="profile.php?mode=viewprofile&ampu=500">joku raja</a>;10
<a class="gensmall" href="profile.php?mode=viewprofile&ampu=5268">FaerielDeVille</a>;10
<a href="viewtopic.php?p=1044769#1044769"><img alt="" border="0" height="9" src="templates/subSilver/images/icon_latest_reply.gif" title="Ostatni post" width="18"/></a>;10
<a class="topictitle" href="viewtopic.php?t=17451" onmouseout="nd()" onmouseover="return overlib('&ltleft&gt&ltfieldset&gt&ltlegend&gt&ltb&gtPierwszy post&lt/b&gt&lt/legend&gtHej! &ltbr /&gtNie znalazłam podobnego wątku na forum, a bardzo mnie to zastanawia. &ltbr /&gt &ltbr /&gtNasz Przemysz pasjonuje się kolekcjonerstwem. Podczas wybiegu zbiera różne rzeczy, które później chowa w swoim domku.  &ltbr /&gt &ltbr /&gtPodczas sprzątania klatki odkryłam w jego domku: &ltbr /&gt- kilka za [...]&lt/fieldset&gt&ltfieldset&gt&ltlegend&gt&ltb&gtOstatni post&lt/b&gt&lt/legend&gtPost jest sprzed 2 lat...&lt/fieldset&gt&lt/left&gt', ol_width=400, ol_offsetx=10, ol_offsety=10, CAPTION, '&ltcenter&gtPierwszy post :: Ostatni post&lt/center&gt')">Mój szczur bawi się w kolekcjonera</a>;2
<a class="genmed" href="profile.php?mode=viewprofile&ampu=8285">svala</a>;10
<a class="gensmall" href="profile.php?mode=viewprofile&ampu=8939">szczurkai</a>;10
<a href="viewtopic.php?p=1044748#1044748"><img alt="" border="0" height="9" src="templates/subSilver/images/icon_latest_reply.gif" title="Ostatni post" width="18"/></a>;10
<a class="topictitle" href="viewtopic.php?t=17660" onmouseout="nd()" onmouseover="return overlib('&ltleft&gt&ltfieldset&gt&ltlegend&gt&ltb&gtPierwszy post&lt/b&gt&lt/legend&gtprzygarnąłem nie dawno samiczkę około 8 tygodni na moje oko. &ltbr /&gt &ltbr /&gtSęk w tym , że uratowałem ją w ostatniej chwili ... bo była już w paszczy węża  (  &ltbr /&gt &ltbr /&gtSamiczka to dumbo fuzz jej skóra jest dwukolorowa, jeśli chodzi o charakter to chyba nigdy nie miała kontaktu [...]&lt/fieldset&gt&ltfieldset&gt&ltlegend&gt&ltb&gtOstatni post&lt/b&gt&lt/legend&gtTo szlachetne, że ją uratowałaś. Wsadź do jej klatki swoje niepotrzebne ubranie, które nie będziesz nosić. I zapewnij towarzystwo. O oswajaniu nie mówię nawet. ) Aha, możesz odwiedzić także weta.&lt/fieldset&gt&lt/left&gt', ol_width=400, ol_offsetx=10, ol_offsety=10, CAPTION, '&ltcenter&gtPierwszy post :: Ostatni post&lt/center&gt')">Czy szczur może mieć traume po złych doswiadczeniach ??</a>;2
<a class="genmed" href="profile.php?mode=viewprofile&ampu=7633">waskisongo</a>;10
<a class="gensmall" href="profile.php?mode=viewprofile&ampu=9753">Karol739</a>;10
<a href="viewtopic.php?p=1044735#1044735"><img alt="" border="0" height="9" src="templates/subSilver/images/icon_latest_reply.gif" title="Ostatni post" width="18"/></a>;10
<a class="topictitle" href="viewtopic.php?t=18119" onmouseout="nd()" onmouseover="return overlib('&ltleft&gt&ltfieldset&gt&ltlegend&gt&ltb&gtPierwszy post&lt/b&gt&lt/legend&gtCześć potrzebuje waszej pomocy i dobrych rad.  &ltbr /&gtAdopotowałam dwa szczurki ( samiczki ) ok 5 dni temu i jedna jest bardzo terytorialna czasem ugryzie ale z tym już walczymy i jest coraz lepiej natomiast druga jest bardzo wystraszona nie wychodzi z domku nie weź [...]&lt/fieldset&gt&ltfieldset&gt&ltlegend&gt&ltb&gtOstatni post&lt/b&gt&lt/legend&gtrats mommy, szkoda, że nie napisałaś, jak długo taki stan się utrzymuje, bo jeżeli są to dopiero początki oswajania, to nie masz powodu do niepokoju. Jeden szczur ośmiela się szybciej, u innego ten proces może zająć nieco więcej czasu. Na początek w poszukiwan [...]&lt/fieldset&gt&lt/left&gt', ol_width=400, ol_offsetx=10, ol_offsety=10, CAPTION, '&ltcenter&gtPierwszy post :: Ostatni post&lt/center&gt')">Co zrobić ze szczurkami ??</a>;2
<a class="genmed" href="profile.php?mode=viewprofile&ampu=8779">Kasia12345</a>;10
<a class="gensmall" href="profile.php?mode=viewprofile&ampu=5021">hekatomba</a>;10
<a href="viewtopic.php?p=1044700#1044700"><img alt="" border="0" height="9" src="templates/subSilver/images/icon_latest_reply.gif" title="Ostatni post" width="18"/></a>;10
<a class="topictitle" href="viewtopic.php?t=18934" onmouseout="nd()" onmouseover="return overlib('&ltleft&gt&ltfieldset&gt&ltlegend&gt&ltb&gtPierwszy post&lt/b&gt&lt/legend&gtA więc, miesiąc temu zaadoptowałam 2 szczurzych 8 miesięcznych samców jeden z nich jest strasznie ciekawski i wiecznie głodny, widać że nie przejął się zmiana otoczenia  &ltbr /&gt &ltbr /&gt Zaś drugi jest wiecznie przestraszony i nie często bierze ode mnie jedzenie  ( , tylk [...]&lt/fieldset&gt&lt/left&gt', ol_width=400, ol_offsetx=10, ol_offsety=10, CAPTION, '&ltcenter&gtPierwszy post&lt/center&gt')">jeden z dwojga..</a>;2
<a class="genmed" href="profile.php?mode=viewprofile&ampu=9731">rats mommy</a>;10
<a class="gensmall" href="profile.php?mode=viewprofile&ampu=9731">rats mommy</a>;10
<a href="viewtopic.php?p=1044620#1044620"><img alt="" border="0" height="9" src="templates/subSilver/images/icon_latest_reply.gif" title="Ostatni post" width="18"/></a>;10
<a class="topictitle" href="viewtopic.php?t=18920" onmouseout="nd()" onmouseover="return overlib('&ltleft&gt&ltfieldset&gt&ltlegend&gt&ltb&gtPierwszy post&lt/b&gt&lt/legend&gtWitam. Mam 2 samce. Mają pół roku. Jeden z nich od miesiąca dziwnie się zachowuje. Gryzie mnie i innych domowników. Wygląda to tak, że jak są wypuszczone to przychodzi do mnie np na kolana ale jak zobaczy kawałek odkrytej części ciała to gryzie do krwi. (palce [...]&lt/fieldset&gt&ltfieldset&gt&ltlegend&gt&ltb&gtOstatni post&lt/b&gt&lt/legend&gtTutaj masz artykuł na temat kastracji http://forum.szczury.biz/viewtopic.php?t=2119&lt/fieldset&gt&lt/left&gt', ol_width=400, ol_offsetx=10, ol_offsety=10, CAPTION, '&ltcenter&gtPierwszy post :: Ostatni post&lt/center&gt')">Dziwne zachowanie szczurka, czy jest potrzebna kastracja?</a>;2
<a class="genmed" href="profile.php?mode=viewprofile&ampu=9708">Paulinka123</a>;10
<a class="gensmall" href="profile.php?mode=viewprofile&ampu=8257">Tofcia</a>;10
<a href="viewtopic.php?p=1044440#1044440"><img alt="" border="0" height="9" src="templates/subSilver/images/icon_latest_reply.gif" title="Ostatni post" width="18"/></a>;10
<a class="topictitle" href="viewtopic.php?t=18791" onmouseout="nd()" onmouseover="return overlib('&ltleft&gt&ltfieldset&gt&ltlegend&gt&ltb&gtPierwszy post&lt/b&gt&lt/legend&gtMam problem - mam dwa 6-tygodniowe, bardzo żywe maleństwa - dwóch samców. Obaj są bardzo aktywni, bardzo szybko biegają, bawią się, wspinają się itp. &ltbr /&gt &ltbr /&gtProblem jest jednak taki, że obaj nie bardzo są chętni na wychodzenie z klatki. Nie gryzą, ani nie wydają ż [...]&lt/fieldset&gt&ltfieldset&gt&ltlegend&gt&ltb&gtOstatni post&lt/b&gt&lt/legend&gt[quote:2ca5739307=&quotStwór&quot]one nie uciekają pod meble one wbiegają, wskakują, wspinają się z powrotem na łóżko[/quote:2ca5739307] &ltbr /&gtTak sobie myślę, że to w takim razie nie ten temat ) &ltbr /&gtPrzenoszę do właściwego.&lt/fieldset&gt&lt/left&gt', ol_width=400, ol_offsetx=10, ol_offsety=10, CAPTION, '&ltcenter&gtPierwszy post :: Ostatni post&lt/center&gt')">Młode szczurki - problem z wybiegami</a>;2
<a class="genmed" href="profile.php?mode=viewprofile&ampu=9247">black9</a>;10
<a class="gensmall" href="profile.php?mode=viewprofile&ampu=5872" style="color:#006600"><b>limomanka</b></a>;10
<a href="viewtopic.php?p=1044000#1044000"><img alt="" border="0" height="9" src="templates/subSilver/images/icon_latest_reply.gif" title="Ostatni post" width="18"/></a>;10
<a class="topictitle" href="viewtopic.php?t=16371" onmouseout="nd()" onmouseover="return overlib('&ltleft&gt&ltfieldset&gt&ltlegend&gt&ltb&gtPierwszy post&lt/b&gt&lt/legend&gtJesteś nowy i nie poruszasz się jeszcze swobodnie na forum? &ltbr /&gtMasz problemy z oswajaniem i nie wiesz, gdzie zadać pytanie? To jest właściwe miejsce :) , być może bardziej doświadczony użytkownik będzie mógł Ci pomóc: odpowiedzieć albo przekierować Cię do właści [...]&lt/fieldset&gt&ltfieldset&gt&ltlegend&gt&ltb&gtOstatni post&lt/b&gt&lt/legend&gtŚcianka wspinaczkowa to za duzo powiedziane. Tska drabinka przyczeponia przy sciance klatki nic specjalnego :) &ltbr /&gt &ltbr /&gtDziekuje za taki szybki odzew :) &ltbr /&gtCzytam tematy o oswajaniu i o problemach.z Kokosem i tak jest duzo le niz na poczatku, bo wlasnie dlugo bylo tak [...]&lt/fieldset&gt&lt/left&gt', ol_width=400, ol_offsetx=10, ol_offsety=10, CAPTION, '&ltcenter&gtPierwszy post :: Ostatni post&lt/center&gt')" style="color: red">PROBLEMY Z OSWAJANIEM? MOŻE KTOŚ POMOŻE!</a>;2
<a href="viewtopic.php?t=16371&ampstart=0">1</a>;10
<a href="viewtopic.php?t=16371&ampstart=285">20</a>;10
<a href="viewtopic.php?t=16371&ampstart=300">21</a>;10
<a href="viewtopic.php?t=16371&ampstart=315">22</a>;10
<a class="genmed" href="profile.php?mode=viewprofile&ampu=1255" style="color:#FFA34F"><b>Devona</b></a>;10
<a class="gensmall" href="profile.php?mode=viewprofile&ampu=9663">aaannkkaaa</a>;10
<a href="viewtopic.php?p=1043739#1043739"><img alt="" border="0" height="9" src="templates/subSilver/images/icon_latest_reply.gif" title="Ostatni post" width="18"/></a>;10
<a class="topictitle" href="viewtopic.php?t=18878" onmouseout="nd()" onmouseover="return overlib('&ltleft&gt&ltfieldset&gt&ltlegend&gt&ltb&gtPierwszy post&lt/b&gt&lt/legend&gtWitam, nagrałem ostatnio filmik z dziwnymi odgłosami podczas snu jednego z moich szczurów. Czy możecie ocenić czy jest to &ampquotchrapanie&ampquot czy ma po prostu zatkany nosek i jest potrzeba wybrania się z nim do weterynarza ? Dodam jeszcze że od jakiegoś czas [...]&lt/fieldset&gt&ltfieldset&gt&ltlegend&gt&ltb&gtOstatni post&lt/b&gt&lt/legend&gtziolo23, to zdecydowanie nie jest chrapanie, brzmi jakby ogon przyduszał się (prawdopodobnie silny katar albo coś z przegrodą nosową), więc tak jak sam napisałeś - czas do weta. Wybierz tylko jakiegoś polecanego szczurzego weta (lista jest dostępna na forum) - [...]&lt/fieldset&gt&lt/left&gt', ol_width=400, ol_offsetx=10, ol_offsety=10, CAPTION, '&ltcenter&gtPierwszy post :: Ostatni post&lt/center&gt')">Czy szczur chrapie ?</a>;2
<a class="genmed" href="profile.php?mode=viewprofile&ampu=9657">ziolo23</a>;10
<a class="gensmall" href="profile.php?mode=viewprofile&ampu=3077">Pyl</a>;10
<a href="viewtopic.php?p=1043587#1043587"><img alt="" border="0" height="9" src="templates/subSilver/images/icon_latest_reply.gif" title="Ostatni post" width="18"/></a>;10
<a class="topictitle" href="viewtopic.php?t=1670" onmouseout="nd()" onmouseover="return overlib('&ltleft&gt&ltfieldset&gt&ltlegend&gt&ltb&gtPierwszy post&lt/b&gt&lt/legend&gtOstatnio rozmawiałam z koleżanką mojej siostry, która kocha szczury i sama hodowała je od bardzo dawna. Każdy z jej szczurów umiał na zawołanie podejść do niej, wspiąć się na ramię i siedziec tam spokojnie. Nie gryzł kabli, siusiał w specjalnym pojemniczku, ku [...]&lt/fieldset&gt&ltfieldset&gt&ltlegend&gt&ltb&gtOstatni post&lt/b&gt&lt/legend&gtSenthe, skoro Twoje szczury reagują na cmokanie, pukanie czy jakikolwiek inny dźwięk to wychodzę z założenia, że na imię mogą reagować tak samo. &ltbr /&gtI jak najbardziej masz racje z tym bieganiem więc poczekam jeszcze trochę z nauką, i może z czasem odkryją, że sma [...]&lt/fieldset&gt&lt/left&gt', ol_width=400, ol_offsetx=10, ol_offsety=10, CAPTION, '&ltcenter&gtPierwszy post :: Ostatni post&lt/center&gt')">[ZABAWA] Sztuczki, nauka sztuczek, metody pracy ze szczurami</a>;2
